source,source_type,year,make,model,vin,price,mileage,location,engine,axles,transmission_type,transmission_speed,wheelbase_inches,apu,truck_type,sleeper_size,overhaul_paperwork,listing_url,auction_date,first_seen_date,last_seen_date,is_duplicate,review_flag,is_relisted,status,created_at,updated_at
equipmentfacts.com,auction,2025,Kenworth,W900,60ZZFX7UY3CB18KTX,161543.83,101377,"Indianapolis, IN",Cummins X15,6x4,Manual,18,248,False,Box Truck,,False,https://www.equipmentfacts.com/listing/42385116,2025-05-19,2025-05-15,2025-05-27,False,False,False,withdrawn,2025-05-15 06:00:00,2025-05-27 00:00:00
ironplanet.com,auction,2025,Peterbilt,389,AG1ZTMMPBR2B64SGB,159824.52,98862,"Dallas, TX",Cummins X15,6x4,Automatic,12,248,False,Day Cab,,False,https://www.ironplanet.com/listing/94052647,2024-03-09,2024-02-16,2024-03-18,False,False,False,ended,2024-02-16 03:00:00,2024-03-18 00:00:00
truckpaper.com,retail,2010,Peterbilt,567,MEM6CMF9VZ6UVY20Z,5000.0,2034907,"Phoenix, AZ",PACCAR MX13,6x4,Automatic,12,242,False,Flatbed,,False,https://www.truckpaper.com/listing/96926403,,2023-11-03,2023-12-17,False,True,False,withdrawn,2023-11-03 08:00:00,2023-12-17 00:00:00
commercialtrucktrader.com,retail,2020,Kenworth,W900,Z1M5L7ZGN5BRFTVFV,114422.67,428686,"Phoenix, AZ",Cummins X15,6x2,Automatic,12,209,False,Box Truck,,False,https://www.commercialtrucktrader.com/listing/72952193,,2026-01-11,2026-02-14,False,False,False,ended,2026-01-11 22:00:00,2026-02-14 00:00:00
ironplanet.com,auction,2019,Freightliner,Cascadia,ERSSWBL75U88JVCF6,111875.34,548450,"Indianapolis, IN",Detroit DD15,6x4,Automatic,12,258,False,Sleeper,"80""",False,https://www.ironplanet.com/listing/89533639,2024-05-31,2024-05-22,2024-06-01,False,False,False,ended,2024-05-22 13:00:00,2024-06-01 00:00:00
truckpaper.com,retail,2018,Freightliner,Cascadia,54DFAXHCJ88H3BCLY,113048.24,612208,"Fort Worth, TX",Cummins X15,6x4,Manual,10,240,False,Sleeper,"60""",False,https://www.truckpaper.com/listing/39539166,,2025-09-28,2026-04-22,False,False,True,ended,2025-09-28 20:00:00,2026-04-22 00:00:00
ironplanet.com,auction,2016,Kenworth,T880,9CF7M6XMGSJBAPT13,85512.33,783530,"Dallas, TX",PACCAR MX13,6x2,Manual,18,235,True,Sleeper,"80""",False,https://www.ironplanet.com/listing/10286139,2023-10-28,2023-10-14,2024-05-28,False,False,False,withdrawn,2023-10-14 20:00:00,2024-05-28 00:00:00
commercialtrucktrader.com,retail,2011,Freightliner,Cascadia,AN7YTX9N0FELTZTKA,26370.11,1363282,"Memphis, TN",Cummins X15,6x2,Manual,13,205,False,Flatbed,,True,https://www.commercialtrucktrader.com/listing/23100711,,2025-06-17,2025-07-15,False,False,False,ended,2025-06-17 04:00:00,2025-07-15 00:00:00
equipmentfacts.com,auction,2014,Kenworth,T880,SV6THMCC2ELLV0984,61156.8,925129,"Memphis, TN",PACCAR MX13,6x4,Automatic,10,239,True,Day Cab,,False,https://www.equipmentfacts.com/listing/23598807,2024-11-02,2024-10-19,2024-11-08,False,False,False,withdrawn,2024-10-19 12:00:00,2024-11-08 00:00:00
truckpaper.com,retail,2006,Kenworth,T680,JNLG3FYKZ0J4A9H3C,5000.0,1836410,"Kansas City, MO",Cummins X15,6x4,Automatic,12,238,False,Sleeper,"86""",False,https://www.truckpaper.com/listing/67666918,,2025-01-16,2025-02-25,False,True,False,ended,2025-01-16 04:00:00,2025-02-25 00:00:00
truckpaper.com,retail,2017,Freightliner,Cascadia,AZAWB7NJWH52PKJG8,79258.68,1182748,"Salt Lake City, UT",Detroit DD15,6x4,Automatic,12,234,False,Sleeper,"86""",True,https://www.truckpaper.com/listing/25233106,,2024-04-15,2024-04-17,False,False,False,ended,2024-04-15 13:00:00,2024-04-17 00:00:00
truckpaper.com,retail,2015,Peterbilt,567,M65159JYN130TG6X8,89286.13,645624,"Chicago, IL",PACCAR MX13,6x4,Manual,10,212,False,Sleeper,"86""",False,https://www.truckpaper.com/listing/80058753,,2026-02-12,2026-03-25,False,False,False,ended,2026-02-12 08:00:00,2026-03-25 00:00:00
commercialtrucktrader.com,retail,2010,Freightliner,Cascadia,ESP6PZZTY79V0ABH1,12584.06,1696354,"Kansas City, MO",Cummins X15,6x4,Automatic,10,249,False,Sleeper,"48""",False,https://www.commercialtrucktrader.com/listing/56710656,,2026-01-16,2026-02-06,False,True,False,withdrawn,2026-01-16 06:00:00,2026-02-06 00:00:00
truckpaper.com,retail,2015,Volvo,VNL860,7GN3P8G6D1L5LZZNY,85243.81,840936,"Salt Lake City, UT",Volvo D13,6x4,Automatic,12,214,False,Sleeper,"72""",False,https://www.truckpaper.com/listing/30098411,,2025-02-11,2025-09-04,False,False,False,ended,2025-02-11 23:00:00,2025-09-04 00:00:00
commercialtrucktrader.com,retail,2001,International,LT625,9US6MX23KX8FE1651,5000.0,1934979,"Chicago, IL",A26 Engine,6x2,Automatic,12,239,False,Box Truck,,False,https://www.commercialtrucktrader.com/listing/57873750,,2025-08-29,2025-09-18,False,True,False,withdrawn,2025-08-29 18:00:00,2025-09-18 00:00:00
commercialtrucktrader.com,retail,2021,Freightliner,Cascadia,U241BH757YYB5LEDX,135693.74,695861,"Salt Lake City, UT",Detroit DD15,6x4,Automatic,12,226,True,Sleeper,"86""",False,https://www.commercialtrucktrader.com/listing/40150677,,2024-02-03,2024-10-13,False,False,False,withdrawn,2024-02-03 17:00:00,2024-10-13 00:00:00
ritchiebros.com,auction,2013,Freightliner,Coronado,UN1CLZSG0V4JYPLZ2,50150.98,1098687,"Chicago, IL",Detroit DD13,6x4,Automatic,12,215,False,Box Truck,,True,https://www.ritchiebros.com/listing/62456457,2023-08-14,2023-07-05,2023-10-11,True,False,False,ended,2023-07-05 06:00:00,2023-10-11 00:00:00
truckpaper.com,retail,2013,Kenworth,W900,WSN2R5A20A5ERFA1F,66118.21,1167974,"Phoenix, AZ",Cummins X15,4x2,Automatic,12,213,False,Sleeper,"72""",False,https://www.truckpaper.com/listing/23073088,,2026-04-11,2026-06-11,True,False,False,active,2026-04-11 02:00:00,2026-06-11 00:00:00
commercialtrucktrader.com,retail,2009,Freightliner,Cascadia,6L0E2GSZEA4R7W4JD,43770.86,1038936,"Fort Worth, TX",Cummins X15,6x4,Automatic,12,232,False,Sleeper,"60""",False,https://www.commercialtrucktrader.com/listing/45842928,,2025-03-28,2025-06-08,False,False,False,ended,2025-03-28 22:00:00,2025-06-08 00:00:00
truckpaper.com,retail,2009,Volvo,VNL760,G15UG754APX55WG0E,17819.57,1330445,"Dallas, TX",Volvo D13,6x4,Manual,10,232,False,Sleeper,"72""",False,https://www.truckpaper.com/listing/84676067,,2025-08-13,2025-09-12,False,False,False,withdrawn,2025-08-13 06:00:00,2025-09-12 00:00:00
truckpaper.com,retail,2017,International,LT625,2N36V2DBCHDJPM6FG,74684.71,902689,"Phoenix, AZ",A26 Engine,4x2,Manual,18,231,False,Flatbed,,True,https://www.truckpaper.com/listing/82634998,,2023-04-06,2024-02-02,False,False,False,ended,2023-04-06 15:00:00,2024-02-02 00:00:00
truckpaper.com,retail,2016,Kenworth,T680,FP8M6WKU9GY4CK1TM,82641.05,913455,"Kansas City, MO",Cummins X15,6x4,Automatic,10,237,False,Day Cab,,False,https://www.truckpaper.com/listing/11936051,,2024-10-29,2025-03-09,False,False,True,ended,2024-10-29 01:00:00,2025-03-09 00:00:00
ritchiebros.com,auction,2006,Peterbilt,389,C5T25VT94VXW58B9U,7765.82,1401135,"Indianapolis, IN",Cummins X15,6x4,Automatic,10,258,True,Sleeper,"72""",False,https://www.ritchiebros.com/listing/87089849,2023-04-15,2023-03-21,2023-04-17,True,False,False,withdrawn,2023-03-21 08:00:00,2023-04-17 00:00:00
ironplanet.com,auction,2020,Mack,Anthem,FZSSEEK4HJ9EBHJZR,122001.35,479163,"Atlanta, GA",MP8,6x4,Automatic,10,256,True,Sleeper,"86""",False,https://www.ironplanet.com/listing/42559447,2024-04-18,2024-03-25,2024-05-15,False,False,False,withdrawn,2024-03-25 20:00:00,2024-05-15 00:00:00
ironplanet.com,auction,2016,Peterbilt,389,E8TWK3B9C5R9KXGD0,67751.92,1291665,"Phoenix, AZ",Cummins X15,4x2,Automatic,12,258,False,Sleeper,"86""",True,https://www.ironplanet.com/listing/80894278,2024-12-20,2024-11-05,2025-01-17,False,False,False,withdrawn,2024-11-05 08:00:00,2025-01-17 00:00:00
truckpaper.com,retail,2020,Freightliner,Cascadia,P4JEZNEPZ0L7NJEE0,128529.26,377220,"Kansas City, MO",Detroit DD15,6x2,Manual,10,219,False,Sleeper,"72""",False,https://www.truckpaper.com/listing/81750033,,2025-02-13,2025-09-22,False,False,False,ended,2025-02-13 04:00:00,2025-09-22 00:00:00
commercialtrucktrader.com,retail,2000,Peterbilt,567,Z0C5D41GAURRW3CW0,5000.0,2719792,"Phoenix, AZ",PACCAR MX13,6x2,Manual,10,211,False,Sleeper,"80""",True,https://www.commercialtrucktrader.com/listing/21155742,,2024-11-03,2025-02-07,False,True,True,withdrawn,2024-11-03 02:00:00,2025-02-07 00:00:00
truckpaper.com,retail,2022,Peterbilt,567,002M167KGGKC9P5V3,138108.81,375312,"Indianapolis, IN",PACCAR MX13,4x2,Automatic,10,231,True,Sleeper,"72""",False,https://www.truckpaper.com/listing/36695944,,2025-06-14,2025-08-07,False,False,False,ended,2025-06-14 16:00:00,2025-08-07 00:00:00
truckpaper.com,retail,2012,International,LT625,MWH2AG06EDZ3XFMJM,41266.97,1084237,"Indianapolis, IN",A26 Engine,6x2,Automatic,12,230,False,Day Cab,,False,https://www.truckpaper.com/listing/27003208,,2024-10-29,2025-10-03,False,False,False,ended,2024-10-29 00:00:00,2025-10-03 00:00:00
ritchiebros.com,auction,2012,Peterbilt,579,X2PKTSSVXR6RA97RA,50870.83,1278828,"Kansas City, MO",Cummins X15,6x4,Automatic,10,240,True,Sleeper,"72""",True,https://www.ritchiebros.com/listing/42022013,2024-08-27,2024-07-24,2024-09-01,False,False,True,ended,2024-07-24 07:00:00,2024-09-01 00:00:00
truckpaper.com,retail,2025,International,LT625,YB11WAZ77WK4R12NL,169922.67,93629,"Salt Lake City, UT",A26 Engine,6x4,Manual,13,248,True,Sleeper,"48""",False,https://www.truckpaper.com/listing/72422470,,2026-03-26,2026-04-07,False,False,True,ended,2026-03-26 18:00:00,2026-04-07 00:00:00
truckpaper.com,retail,2011,Peterbilt,579,DFBJG00C3SS6KKE4Z,9226.66,1787729,"Chicago, IL",Cummins X15,6x4,Automatic,12,217,False,Box Truck,,True,https://www.truckpaper.com/listing/33423977,,2025-03-24,2025-04-01,False,True,False,ended,2025-03-24 02:00:00,2025-04-01 00:00:00
truckpaper.com,retail,2023,Kenworth,T680,T76V2TW86J18V9B1F,147177.95,284390,"Chicago, IL",PACCAR MX13,6x4,Automatic,12,206,False,Sleeper,"80""",False,https://www.truckpaper.com/listing/85866558,,2025-09-21,2025-12-29,False,False,False,ended,2025-09-21 13:00:00,2025-12-29 00:00:00
commercialtrucktrader.com,retail,2011,Kenworth,W900,VH9MTDN3NTCM5548E,50498.33,1325583,"Salt Lake City, UT",Cummins X15,6x4,Automatic,12,210,True,Sleeper,"86""",True,https://www.commercialtrucktrader.com/listing/22724123,,2024-02-09,2024-03-13,True,False,False,ended,2024-02-09 13:00:00,2024-03-13 00:00:00
commercialtrucktrader.com,retail,2009,Peterbilt,389,37ZKEHWP8SVLAVTM5,19607.64,1395638,"Houston, TX",Cummins X15,6x2,Manual,18,238,False,Day Cab,,False,https://www.commercialtrucktrader.com/listing/94503514,,2025-08-23,2025-12-05,False,False,False,ended,2025-08-23 22:00:00,2025-12-05 00:00:00
commercialtrucktrader.com,retail,2016,Volvo,VNL860,EU12EE5C1FTW62KU4,67101.56,1192015,"Salt Lake City, UT",Volvo D13,6x4,Automatic,10,211,False,Day Cab,,False,https://www.commercialtrucktrader.com/listing/73045754,,2026-05-27,2026-06-09,False,False,False,withdrawn,2026-05-27 19:00:00,2026-06-09 00:00:00
truckpaper.com,retail,2016,Freightliner,Columbia,EGRB9587XVJPSP3VF,70786.39,1209480,"Houston, TX",Detroit Series 60,6x4,Manual,18,230,True,Sleeper,"86""",False,https://www.truckpaper.com/listing/98002974,,2026-06-03,2026-06-11,False,False,False,active,2026-06-03 11:00:00,2026-06-11 00:00:00
commercialtrucktrader.com,retail,2015,Mack,Anthem,BY907X3936UD4Y9TM,56382.81,1127605,"Atlanta, GA",MP8,4x2,Automatic,12,234,False,Day Cab,,True,https://www.commercialtrucktrader.com/listing/62344584,,2024-08-31,2024-11-14,False,False,True,withdrawn,2024-08-31 07:00:00,2024-11-14 00:00:00
truckpaper.com,retail,2015,Freightliner,Cascadia,5P4XRWGB51C8BA11R,58146.63,1199702,"Memphis, TN",Cummins X15,6x4,Automatic,10,240,False,Box Truck,,False,https://www.truckpaper.com/listing/95962894,,2024-08-22,2025-02-23,False,False,False,withdrawn,2024-08-22 01:00:00,2025-02-23 00:00:00
ironplanet.com,auction,2012,Mack,Anthem,P3VMG08EV66Y1PNRL,45405.97,1183385,"Phoenix, AZ",MP8,6x4,Manual,18,224,False,Sleeper,"48""",True,https://www.ironplanet.com/listing/24734763,2024-04-27,2024-03-13,2024-05-09,True,False,False,ended,2024-03-13 14:00:00,2024-05-09 00:00:00
commercialtrucktrader.com,retail,2017,Peterbilt,389,LZKC4D9SH8WMTHJ4D,96529.13,569999,"Memphis, TN",Cummins X15,6x4,Automatic,10,201,False,Flatbed,,False,https://www.commercialtrucktrader.com/listing/72648009,,2024-01-15,2024-06-20,False,False,False,ended,2024-01-15 14:00:00,2024-06-20 00:00:00
commercialtrucktrader.com,retail,2021,Freightliner,Coronado,0EC8DH7WMD5S1MUT7,137358.82,269271,"Dallas, TX",Detroit DD13,6x4,Manual,13,206,True,Sleeper,"48""",False,https://www.commercialtrucktrader.com/listing/92728585,,2024-08-07,2024-12-16,False,False,True,ended,2024-08-07 00:00:00,2024-12-16 00:00:00
equipmentfacts.com,auction,2012,Volvo,VNL760,C42J9F2547SH1HJLL,53088.64,1034530,"Dallas, TX",Volvo D13,6x4,Automatic,12,256,False,Sleeper,"60""",False,https://www.equipmentfacts.com/listing/38926468,2024-12-15,2024-11-23,2024-12-19,False,False,False,withdrawn,2024-11-23 05:00:00,2024-12-19 00:00:00
equipmentfacts.com,auction,2007,Volvo,VNL760,PSTXBJ9U36W9KZPEY,5000.0,1840700,"Kansas City, MO",Volvo D13,6x4,Automatic,12,225,False,Sleeper,"80""",False,https://www.equipmentfacts.com/listing/87416057,2025-04-12,2025-04-07,2025-05-15,False,True,False,withdrawn,2025-04-07 23:00:00,2025-05-15 00:00:00
ironplanet.com,auction,2019,International,LT625,37S6GKAM13MXNVFS3,111193.4,556132,"Dallas, TX",A26 Engine,6x4,Automatic,12,212,False,Day Cab,,False,https://www.ironplanet.com/listing/63176460,2024-03-12,2023-12-28,2024-03-16,False,False,True,ended,2023-12-28 19:00:00,2024-03-16 00:00:00
truckpaper.com,retail,2012,Peterbilt,579,T8ALT1JFGKFMSGM0Y,49481.0,1287930,"Houston, TX",Cummins X15,6x4,Manual,13,255,True,Sleeper,"72""",False,https://www.truckpaper.com/listing/23115355,,2023-04-27,2023-05-19,False,False,False,withdrawn,2023-04-27 23:00:00,2023-05-19 00:00:00
ritchiebros.com,auction,2014,Peterbilt,389,02FC4CPZVBJTSNG77,61426.33,1373641,"Kansas City, MO",Cummins X15,6x4,Automatic,12,231,True,Sleeper,"86""",False,https://www.ritchiebros.com/listing/84869676,2024-03-16,2024-02-27,2024-04-21,False,False,False,withdrawn,2024-02-27 19:00:00,2024-04-21 00:00:00
commercialtrucktrader.com,retail,2021,Freightliner,Cascadia,42LPX9JAR7C5SFXHK,121959.38,501403,"Memphis, TN",Detroit DD15,6x4,Automatic,10,210,False,Day Cab,,False,https://www.commercialtrucktrader.com/listing/63207596,,2025-04-26,2025-05-19,False,False,True,ended,2025-04-26 07:00:00,2025-05-19 00:00:00
truckpaper.com,retail,2012,Freightliner,Columbia,H85VYTW9MGNWVUDDR,30939.15,1470484,"Kansas City, MO",Detroit Series 60,6x4,Automatic,12,251,False,Sleeper,"80""",False,https://www.truckpaper.com/listing/87832379,,2023-07-17,2023-08-30,False,False,False,withdrawn,2023-07-17 11:00:00,2023-08-30 00:00:00
equipmentfacts.com,auction,2013,Volvo,VNL760,B0LZDAUUBSHJJRZ0M,33856.23,1519576,"Fort Worth, TX",Volvo D13,6x4,Automatic,10,224,True,Box Truck,,False,https://www.equipmentfacts.com/listing/61125216,2026-03-21,2025-06-15,2026-06-11,False,True,False,active,2025-06-15 18:00:00,2026-06-11 00:00:00
commercialtrucktrader.com,retail,2006,Kenworth,T680,5WY69JLYM68SB8KYW,5000.0,1627278,"Kansas City, MO",PACCAR MX13,6x4,Automatic,10,227,False,Box Truck,,True,https://www.commercialtrucktrader.com/listing/41588035,,2026-03-22,2026-06-11,False,True,False,active,2026-03-22 19:00:00,2026-06-11 00:00:00
equipmentfacts.com,auction,2022,Kenworth,T880,77W8LEX4P67ZT9KE4,139564.23,486021,"Kansas City, MO",PACCAR MX13,6x4,Automatic,10,225,False,Sleeper,"60""",False,https://www.equipmentfacts.com/listing/56443378,2026-02-08,2025-06-26,2026-02-27,False,False,True,withdrawn,2025-06-26 04:00:00,2026-02-27 00:00:00
equipmentfacts.com,auction,2020,Volvo,VNL760,WRE6S8FJD42XU3G5H,123708.42,585692,"Chicago, IL",Volvo D13,6x4,Automatic,12,209,False,Sleeper,"80""",False,https://www.equipmentfacts.com/listing/64487467,2026-04-16,2026-03-21,2026-04-16,False,False,False,ended,2026-03-21 07:00:00,2026-04-16 00:00:00
truckpaper.com,retail,2013,Volvo,VNL860,MVMKCBZEA3LXZ494V,45549.45,1153191,"Salt Lake City, UT",Volvo D13,6x4,Automatic,12,239,False,Sleeper,"80""",True,https://www.truckpaper.com/listing/78015885,,2025-09-07,2026-01-10,False,False,True,ended,2025-09-07 11:00:00,2026-01-10 00:00:00
truckpaper.com,retail,2012,Peterbilt,567,9LUAF9JMV9YKST1UK,41662.91,1425492,"Indianapolis, IN",PACCAR MX13,6x4,Automatic,12,182,True,Sleeper,"86""",True,https://www.truckpaper.com/listing/10596319,,2025-08-31,2025-10-25,False,False,False,withdrawn,2025-08-31 20:00:00,2025-10-25 00:00:00
commercialtrucktrader.com,retail,2022,International,LT625,M6TYE4L23NJ87PDZS,141802.33,251623,"Chicago, IL",A26 Engine,6x4,Manual,18,223,True,Sleeper,"48""",False,https://www.commercialtrucktrader.com/listing/82001345,,2024-10-21,2025-01-03,False,False,False,withdrawn,2024-10-21 18:00:00,2025-01-03 00:00:00
truckpaper.com,retail,2012,Freightliner,Columbia,MESK43E3YT5MA6E63,68516.92,689387,"Atlanta, GA",Detroit Series 60,6x4,Manual,10,225,False,Sleeper,"48""",False,https://www.truckpaper.com/listing/24971351,,2025-07-26,2026-06-11,False,False,False,active,2025-07-26 11:00:00,2026-06-11 00:00:00
truckpaper.com,retail,2009,Kenworth,T880,EZT087GUS8WH0AH55,29551.68,1008506,"Chicago, IL",PACCAR MX13,6x2,Automatic,12,207,False,Day Cab,,True,https://www.truckpaper.com/listing/70121273,,2025-09-04,2026-06-11,False,False,False,active,2025-09-04 01:00:00,2026-06-11 00:00:00
commercialtrucktrader.com,retail,2016,Freightliner,Cascadia,WACYDGXZXGZXJ8R8Y,82134.7,882868,"Kansas City, MO",Detroit DD15,6x4,Automatic,10,224,False,Box Truck,,False,https://www.commercialtrucktrader.com/listing/55106734,,2023-03-13,2023-06-22,False,False,False,ended,2023-03-13 15:00:00,2023-06-22 00:00:00
commercialtrucktrader.com,retail,2011,Peterbilt,579,VRB5EJSSA0GPGLWN2,42656.0,1051776,"Fort Worth, TX",Cummins X15,4x2,Automatic,10,228,False,Sleeper,"48""",False,https://www.commercialtrucktrader.com/listing/16292948,,2024-11-03,2024-12-14,False,False,False,ended,2024-11-03 23:00:00,2024-12-14 00:00:00
ritchiebros.com,auction,2018,Kenworth,T680,9YK9PCWDA73K90AH3,104104.94,915306,"Salt Lake City, UT",Cummins X15,6x4,Manual,13,263,False,Sleeper,"80""",False,https://www.ritchiebros.com/listing/27184042,2025-07-03,2025-06-03,2025-07-07,False,False,False,ended,2025-06-03 05:00:00,2025-07-07 00:00:00
truckpaper.com,retail,2023,Kenworth,T680,VZZGCZ6V9XH02D92K,154637.35,364858,"Memphis, TN",Cummins X15,6x4,Automatic,10,242,True,Sleeper,"86""",False,https://www.truckpaper.com/listing/42857598,,2024-04-11,2024-05-27,False,False,False,withdrawn,2024-04-11 21:00:00,2024-05-27 00:00:00
ritchiebros.com,auction,2018,Kenworth,W900,96BAB22YPLANVRUG5,80757.1,902670,"Dallas, TX",Cummins X15,6x4,Manual,10,180,False,Day Cab,,False,https://www.ritchiebros.com/listing/60352867,2025-01-05,2024-12-24,2025-09-28,False,False,False,withdrawn,2024-12-24 17:00:00,2025-09-28 00:00:00
commercialtrucktrader.com,retail,2015,Volvo,VNL860,LTC1UN8TBU4BUYTML,83169.41,793848,"Chicago, IL",Volvo D13,6x4,Manual,18,270,True,Sleeper,"72""",False,https://www.commercialtrucktrader.com/listing/61844545,,2025-03-11,2025-07-30,False,False,False,ended,2025-03-11 05:00:00,2025-07-30 00:00:00
commercialtrucktrader.com,retail,2012,Kenworth,T880,N1447RDL8MXJZ008P,38385.05,1079086,"Dallas, TX",PACCAR MX13,6x4,Automatic,10,232,False,Day Cab,,True,https://www.commercialtrucktrader.com/listing/11622982,,2025-05-23,2026-01-23,False,False,False,ended,2025-05-23 06:00:00,2026-01-23 00:00:00
truckpaper.com,retail,2014,Freightliner,Coronado,4PRMPV7D8CA4ECCN3,45770.98,1178391,"Atlanta, GA",Detroit DD13,6x4,Automatic,12,243,False,Day Cab,,False,https://www.truckpaper.com/listing/68992042,,2023-12-05,2024-01-30,False,False,False,ended,2023-12-05 05:00:00,2024-01-30 00:00:00
commercialtrucktrader.com,retail,2014,Kenworth,T880,9FC5J5G6VY2GPCC5G,57795.05,975317,"Atlanta, GA",PACCAR MX13,6x4,Automatic,12,234,True,Day Cab,,True,https://www.commercialtrucktrader.com/listing/58092800,,2024-02-20,2024-03-20,False,False,False,withdrawn,2024-02-20 19:00:00,2024-03-20 00:00:00
truckpaper.com,retail,2014,International,LT625,8VWAMBLKJ9NREDGS3,65950.19,854553,"Chicago, IL",A26 Engine,6x4,Automatic,10,202,True,Day Cab,,False,https://www.truckpaper.com/listing/82338068,,2024-02-10,2024-07-06,False,False,False,ended,2024-02-10 06:00:00,2024-07-06 00:00:00
truckpaper.com,retail,2013,Volvo,VNL860,H9NUDW8PTZRVLTWUA,26262.33,1524618,"Indianapolis, IN",Volvo D13,6x4,Automatic,10,240,False,Sleeper,"60""",False,https://www.truckpaper.com/listing/74762396,,2025-01-17,2025-02-10,False,True,False,ended,2025-01-17 05:00:00,2025-02-10 00:00:00
ironplanet.com,auction,2005,Freightliner,Columbia,V5BAG2YG4NMSMX9F3,5000.0,2237395,"Fort Worth, TX",Detroit Series 60,6x4,Automatic,12,229,False,Flatbed,,True,https://www.ironplanet.com/listing/78025633,2023-06-08,2023-05-30,2023-06-15,False,True,False,ended,2023-05-30 11:00:00,2023-06-15 00:00:00
commercialtrucktrader.com,retail,2013,Freightliner,Coronado,SAN3UL22UKA551GDH,42727.36,1088712,"Kansas City, MO",Detroit DD13,6x4,Automatic,10,256,False,Day Cab,,False,https://www.commercialtrucktrader.com/listing/65685622,,2023-09-26,2024-03-28,False,False,False,withdrawn,2023-09-26 12:00:00,2024-03-28 00:00:00
